region,sex,enddate,ethnicity,age,vote
North West,female,2015-04-19,white,Age 60 to 64,UKIP
North West,male,2015-04-25,white,Age 55 to 59,Con
North West,female,2015-04-25,white,Age 40 to 44,LD
North West,female,2015-05-06,white,Age 18 to 19,Con
North West,female,2015-04-16,white,Age 65 to 69,Lab
North West,female,2015-04-05,white,Age 60 to 64,UKIP
North West,male,2015-05-03,white,Age 60 to 64,UKIP
North West,female,2015-04-16,white,Age 40 to 44,Con
North West,male,2015-03-31,white,Age 20 to 24,Con
North West,female,2015-05-05,white,Age 18 to 19,Don't know
North West,female,2015-04-09,white,Age 60 to 64,Con
North West,male,2015-05-01,white,Age 50 to 54,LD
North West,female,2015-04-01,white,Age 50 to 54,Con
North West,male,2015-04-14,white,Age 50 to 54,LD
North West,female,2015-04-12,white,Age 60 to 64,Lab
North West,female,2015-04-11,white,Age 30 to 34,Don't vote
North West,male,2015-04-23,white,Age 65 to 69,Con
North West,male,2015-04-20,white,Age 55 to 59,Don't know
North West,female,2015-05-05,white,Age 60 to 64,Other
North West,male,2015-04-16,white,Age 20 to 24,Lab
North West,male,2015-05-05,white,Age 50 to 54,UKIP
South West,male,2015-04-24,white,Age 60 to 64,UKIP
South West,female,2015-04-11,white,Age 55 to 59,UKIP
South West,female,2015-04-27,white,Age 20 to 24,Con
South West,female,2015-04-04,white,Age 25 to 29,LD
South West,female,2015-05-03,white,Age 70 to 74,UKIP
South West,female,2015-03-31,white,Age 55 to 59,Con
South West,female,2015-04-13,white,Age 35 to 39,Lab
South West,male,2015-05-06,white,Age 18 to 19,Con
South West,female,2015-04-21,white,Age 45 to 49,Grn
South West,male,2015-04-14,white,Age 60 to 64,LD
South West,male,2015-03-31,other,Age 65 to 69,Grn
South West,female,2015-04-04,white,Age 40 to 44,Con
South West,male,2015-04-21,white,Age 50 to 54,Grn
South West,female,2015-04-28,white,Age 80 to 84,UKIP
South West,male,2015-04-02,white,Age 45 to 49,Grn
South West,male,2015-04-26,white,Age 60 to 64,Grn
South West,female,2015-05-06,white,Age 65 to 69,Con
South West,male,2015-04-15,white,Age 60 to 64,Con
South West,male,2015-04-07,white,Age 20 to 24,UKIP
South West,male,2015-04-03,white,Age 55 to 59,Grn
South West,male,2015-03-31,white,Age 60 to 64,UKIP
South West,female,2015-04-02,white,Age 50 to 54,Lab
South West,male,2015-05-02,white,Age 50 to 54,Con
South West,male,2015-04-16,white,Age 45 to 49,UKIP
South West,female,2015-04-09,white,Age 65 to 69,Con
South West,male,2015-04-17,white,Age 60 to 64,Con
South West,female,2015-04-07,white,Age 50 to 54,LD
South West,male,2015-04-24,white,Age 75 to 79,Lab
South West,male,2015-04-11,white,Age 60 to 64,Con
South West,female,2015-04-15,white,Age 60 to 64,Lab
South West,female,2015-04-11,white,Age 65 to 69,Lab
South West,female,2015-04-01,white,Age 60 to 64,UKIP
South West,male,2015-04-14,white,Age 50 to 54,UKIP
South West,male,2015-05-03,white,Age 75 to 79,Con
South West,male,2015-04-19,white,Age 18 to 19,Con
South West,female,2015-04-13,white,Age 35 to 39,Other
South West,female,2015-04-13,white,Age 75 to 79,LD
South West,male,2015-04-18,white,Age 45 to 49,Con
South West,female,2015-04-08,white,Age 45 to 49,UKIP
South West,male,2015-04-17,white,Age 60 to 64,Other
South West,male,2015-04-12,white,Age 25 to 29,LD
South West,male,2015-04-06,white,Age 35 to 39,Lab
South West,male,2015-04-15,white,Age 70 to 74,Con
South West,male,2015-04-22,white,Age 55 to 59,Don't know
South West,female,2015-04-28,white,Age 60 to 64,UKIP
South West,male,2015-04-25,white,Age 70 to 74,Don't know
South West,female,2015-05-06,white,Age 25 to 29,Con
South West,male,2015-04-29,white,Age 65 to 69,UKIP
West Midlands,female,2015-04-27,white,Age 65 to 69,Con
West Midlands,female,2015-04-25,white,Age 20 to 24,Lab
West Midlands,female,2015-04-03,white,Age 60 to 64,UKIP
West Midlands,female,2015-04-05,white,Age 35 to 39,Lab
West Midlands,female,2015-04-03,white,Age 35 to 39,Don't know
West Midlands,female,2015-04-02,white,Age 60 to 64,Con
West Midlands,male,2015-04-21,other,Age 55 to 59,LD
West Midlands,female,2015-04-01,white,Age 65 to 69,Con
West Midlands,female,2015-05-01,white,Age 25 to 29,Con
West Midlands,male,2015-04-08,white,Age 55 to 59,Con
West Midlands,male,2015-05-04,white,Age 20 to 24,Lab
West Midlands,male,2015-04-10,white,Age 60 to 64,UKIP
West Midlands,female,2015-04-07,white,Age 55 to 59,Con
West Midlands,male,2015-04-11,white,Age 45 to 49,Lab
West Midlands,male,2015-04-24,white,Age 60 to 64,Lab
West Midlands,female,2015-04-02,white,Age 50 to 54,Lab
West Midlands,female,2015-04-30,white,Age 55 to 59,Con
West Midlands,male,2015-04-01,white,Age 55 to 59,UKIP
West Midlands,female,2015-04-02,white,Age 40 to 44,UKIP
West Midlands,female,2015-04-02,white,Age 60 to 64,UKIP
West Midlands,male,2015-04-10,white,Age 45 to 49,Don't know
West Midlands,female,2015-04-30,white,Age 65 to 69,Con
West Midlands,male,2015-04-07,white,Age 55 to 59,Con
West Midlands,female,2015-04-01,white,Age 50 to 54,Lab
West Midlands,male,2015-04-03,white,Age 60 to 64,Lab
West Midlands,male,2015-04-22,white,Age 45 to 49,Lab
West Midlands,female,2015-04-11,white,Age 80 to 84,Con
West Midlands,male,2015-04-23,white,Age 60 to 64,Lab
West Midlands,male,2015-04-23,white,Age 55 to 59,Lab
South West,female,2015-04-12,white,Age 55 to 59,Con
South West,male,2015-04-22,white,Age 55 to 59,Con
South West,female,2015-05-01,white,Age 65 to 69,Con
South West,female,2015-04-18,white,Age 45 to 49,Con
South West,male,2015-04-26,white,Age 65 to 69,Lab
South West,male,2015-04-14,white,Age 80 to 84,Con
South West,female,2015-04-17,white,Age 25 to 29,UKIP
South West,female,2015-04-30,white,Age 55 to 59,Don't know
South West,male,2015-04-26,white,Age 65 to 69,LD
South West,male,2015-05-03,white,Age 50 to 54,UKIP
South West,female,2015-05-06,white,Age 55 to 59,Other
South West,female,2015-05-02,white,Age 65 to 69,LD
South West,male,2015-05-06,white,Age 45 to 49,Lab
South West,female,2015-04-05,white,Age 25 to 29,Lab
South West,male,2015-05-03,white,Age 50 to 54,Con
South West,female,2015-04-27,white,Age 45 to 49,Don't vote
South West,male,2015-04-23,white,Age 65 to 69,UKIP
South West,female,2015-04-29,white,Age 25 to 29,Lab
South West,male,2015-04-27,white,Age 65 to 69,UKIP
South West,female,2015-04-20,white,Age 50 to 54,LD
South West,female,2015-04-19,white,Age 18 to 19,Don't know
South West,male,2015-04-19,white,Age 45 to 49,UKIP
South West,female,2015-05-02,white,Age 55 to 59,Con
South West,female,2015-05-01,white,Age 25 to 29,Grn
South West,female,2015-04-23,white,Age 65 to 69,Con
South West,male,2015-05-03,white,Age 65 to 69,UKIP
South West,male,2015-04-10,white,Age 70 to 74,Con
South West,female,2015-04-07,white,Age 45 to 49,Con
South West,male,2015-04-29,white,Age 70 to 74,Con
South West,male,2015-04-14,white,Age 65 to 69,Con
South West,female,2015-05-04,white,Age 65 to 69,Con
South West,male,2015-04-22,white,Age 45 to 49,Con
South West,female,2015-04-09,white,Age 50 to 54,Lab
South West,female,2015-05-06,white,Age 55 to 59,Grn
South West,male,2015-04-14,white,Age 30 to 34,Lab
South West,female,2015-05-04,white,Age 20 to 24,Con
South West,female,2015-04-20,white,Age 60 to 64,Lab
South West,female,2015-04-11,white,Age 30 to 34,LD
South West,male,2015-04-07,white,Age 50 to 54,Con
South West,male,2015-05-03,white,Age 55 to 59,Con
South West,female,2015-04-03,white,Age 65 to 69,Con
South West,male,2015-04-30,white,Age 65 to 69,Con
South West,male,2015-04-13,white,Age 45 to 49,Con
South West,male,2015-04-04,white,Age 70 to 74,Con
South West,female,2015-04-12,white,Age 50 to 54,Don't know
South West,female,2015-04-19,white,Age 20 to 24,Con
South West,female,2015-04-11,white,Age 20 to 24,Grn
South West,male,2015-04-16,white,Age 18 to 19,Lab
South West,male,2015-04-29,white,Age 50 to 54,Con
South West,male,2015-05-02,white,Age 45 to 49,UKIP
South West,male,2015-04-11,white,Age 70 to 74,Lab
South West,male,2015-04-24,white,Age 30 to 34,UKIP
South West,female,2015-04-17,white,Age 35 to 39,Lab
South West,male,2015-04-12,white,Age 65 to 69,Con
South West,female,2015-04-26,white,Age 50 to 54,LD
South West,male,2015-04-03,white,Age 65 to 69,Con
South West,male,2015-04-22,white,Age 50 to 54,Con
South West,male,2015-04-28,white,Age 50 to 54,Don't know
South West,male,2015-04-02,white,Age 30 to 34,Other
South West,female,2015-04-22,white,Age 65 to 69,Con
South West,female,2015-04-20,white,Age 30 to 34,Con
South West,female,2015-03-31,white,Age 65 to 69,Con
South West,male,2015-04-13,white,Age 70 to 74,Con
South West,female,2015-04-02,white,Age 60 to 64,Con
South West,female,2015-04-13,white,Age 60 to 64,LD
South West,female,2015-04-04,white,Age 55 to 59,Con
South West,female,2015-04-19,white,Age 65 to 69,Con
South West,male,2015-04-09,white,Age 50 to 54,UKIP
South West,female,2015-04-12,white,Age 65 to 69,Con
South West,male,2015-04-28,white,Age 55 to 59,Con
South West,male,2015-04-20,white,Age 65 to 69,Con
West Midlands,female,2015-05-05,white,Age 40 to 44,Lab
West Midlands,male,2015-04-29,white,Age 65 to 69,Lab
West Midlands,male,2015-04-27,white,Age 20 to 24,Grn
West Midlands,male,2015-04-23,white,Age 50 to 54,Grn
West Midlands,male,2015-05-04,white,Age 30 to 34,UKIP
West Midlands,male,2015-05-03,white,Age 40 to 44,UKIP
West Midlands,female,2015-04-16,white,Age 65 to 69,Con
West Midlands,female,2015-04-21,white,Age 65 to 69,Lab
West Midlands,female,2015-04-21,white,Age 50 to 54,Lab
West Midlands,female,2015-04-12,white,Age 60 to 64,Con
West Midlands,male,2015-04-27,white,Age 65 to 69,Con
West Midlands,male,2015-05-04,white,Age 70 to 74,UKIP
West Midlands,male,2015-04-11,white,Age 40 to 44,Con
West Midlands,female,2015-04-10,white,Age 60 to 64,Don't vote
West Midlands,female,2015-05-01,white,Age 60 to 64,Con
West Midlands,female,2015-04-29,white,Age 60 to 64,Con
West Midlands,female,2015-04-20,white,Age 65 to 69,Con
West Midlands,female,2015-04-15,white,Age 70 to 74,Con
West Midlands,female,2015-04-30,white,Age 20 to 24,Con
West Midlands,male,2015-03-31,white,Age 70 to 74,UKIP
West Midlands,female,2015-04-03,white,Age 50 to 54,Con
West Midlands,female,2015-04-10,white,Age 50 to 54,Con
West Midlands,male,2015-04-28,white,Age 65 to 69,Con
West Midlands,male,2015-04-19,white,Age 70 to 74,Lab
West Midlands,female,2015-04-09,white,Age 65 to 69,Con
West Midlands,female,2015-04-26,white,Age 20 to 24,Con
West Midlands,male,2015-05-03,white,Age 75 to 79,Con
West Midlands,female,2015-04-11,white,Age 65 to 69,Con
West Midlands,female,2015-04-08,white,Age 65 to 69,Lab
West Midlands,male,2015-03-31,white,Age 70 to 74,Con
West Midlands,female,2015-04-06,white,Age 25 to 29,Lab
West Midlands,male,2015-04-24,white,Age 60 to 64,Con
West Midlands,male,2015-04-21,white,Age 60 to 64,LD
Yorkshire and the Humber,female,2015-04-08,white,Age 50 to 54,Don't know
Yorkshire and the Humber,female,2015-05-04,white,Age 50 to 54,LD
Yorkshire and the Humber,female,2015-04-17,white,Age 75 to 79,LD
Yorkshire and the Humber,male,2015-04-20,white,Age 70 to 74,Con
Yorkshire and the Humber,female,2015-05-02,white,Age 35 to 39,LD
Yorkshire and the Humber,male,2015-04-29,white,Age 30 to 34,Con
Yorkshire and the Humber,male,2015-04-01,white,Age 60 to 64,Grn
Yorkshire and the Humber,male,2015-04-27,white,Age 55 to 59,LD
Yorkshire and the Humber,female,2015-04-28,white,Age 60 to 64,Con
Yorkshire and the Humber,female,2015-04-13,white,Age 65 to 69,UKIP
Yorkshire and the Humber,female,2015-04-21,white,Age 50 to 54,Con
Yorkshire and the Humber,male,2015-03-30,white,Age 25 to 29,LD
Yorkshire and the Humber,female,2015-04-02,mixed,Age 25 to 29,Lab
Yorkshire and the Humber,female,2015-04-28,white,Age 55 to 59,Lab
Yorkshire and the Humber,male,2015-04-18,white,Age 50 to 54,Con
Yorkshire and the Humber,female,2015-04-19,white,Age 45 to 49,Con
Yorkshire and the Humber,male,2015-04-10,white,Age 60 to 64,Lab
Yorkshire and the Humber,female,2015-04-28,white,Age 65 to 69,Don't know
Yorkshire and the Humber,male,2015-04-20,white,Age 35 to 39,Con
Yorkshire and the Humber,female,2015-04-07,white,Age 40 to 44,UKIP
Yorkshire and the Humber,male,2015-04-21,white,Age 50 to 54,Lab
Yorkshire and the Humber,male,2015-05-04,white,Age 75 to 79,Don't know
Yorkshire and the Humber,female,2015-04-15,white,Age 50 to 54,LD
Yorkshire and the Humber,female,2015-04-13,white,Age 45 to 49,Con
Yorkshire and the Humber,female,2015-04-12,white,Age 65 to 69,UKIP
Yorkshire and the Humber,female,2015-04-24,white,Age 55 to 59,Lab
Yorkshire and the Humber,male,2015-04-07,white,Age 35 to 39,Lab
Yorkshire and the Humber,male,2015-05-05,white,Age 55 to 59,Lab
Yorkshire and the Humber,female,2015-04-09,white,Age 45 to 49,Don't know
Yorkshire and the Humber,male,2015-04-22,white,Age 45 to 49,Con
Yorkshire and the Humber,male,2015-04-12,white,Age 75 to 79,Lab
Yorkshire and the Humber,female,2015-04-27,white,Age 40 to 44,Lab
Yorkshire and the Humber,male,2015-04-13,white,Age 70 to 74,Con
Yorkshire and the Humber,female,2015-04-11,white,Age 70 to 74,Con
Yorkshire and the Humber,female,2015-04-27,white,Age 70 to 74,LD
Yorkshire and the Humber,female,2015-04-01,white,Age 50 to 54,Don't vote
Yorkshire and the Humber,female,2015-04-01,white,Age 35 to 39,UKIP
Yorkshire and the Humber,female,2015-05-05,mixed,Age 20 to 24,UKIP
Yorkshire and the Humber,female,2015-04-27,white,Age 50 to 54,Lab
Yorkshire and the Humber,male,2015-04-21,white,Age 65 to 69,Con
Yorkshire and the Humber,male,2015-05-02,white,Age 60 to 64,LD
Yorkshire and the Humber,female,2015-04-06,white,Age 60 to 64,Lab
Yorkshire and the Humber,male,2015-04-21,white,Age 30 to 34,Con
Yorkshire and the Humber,male,2015-04-12,white,Age 60 to 64,Con
South West,male,2015-04-01,black,Age 40 to 44,Lab
South West,male,2015-04-30,white,Age 65 to 69,Con
South West,male,2015-05-02,white,Age 55 to 59,Con
South West,male,2015-04-02,white,Age 70 to 74,Lab
South West,male,2015-04-07,white,Age 65 to 69,Con
South West,female,2015-04-26,white,Age 40 to 44,Con
South West,female,2015-04-20,white,Age 70 to 74,LD
South West,female,2015-04-02,white,Age 40 to 44,LD
South West,female,2015-04-05,white,Age 50 to 54,Don't know
South West,male,2015-05-04,white,Age 80 to 84,LD
South West,male,2015-04-24,white,Age 55 to 59,Other
South West,male,2015-04-07,white,Age 65 to 69,Don't vote
South West,male,2015-04-07,white,Age 35 to 39,Con
South West,male,2015-04-03,white,Age 65 to 69,UKIP
South West,female,2015-03-30,white,Age 50 to 54,Con
South West,female,2015-04-13,white,Age 25 to 29,LD
South West,male,2015-05-06,white,Age 30 to 34,Con
South West,male,2015-04-14,white,Age 75 to 79,Lab
South West,male,2015-04-21,white,Age 70 to 74,LD
South West,female,2015-04-15,white,Age 55 to 59,Lab
South West,female,2015-04-27,white,Age 75 to 79,LD
South West,female,2015-04-13,white,Age 40 to 44,Con
South West,female,2015-05-03,white,Age 20 to 24,Don't vote
South West,male,2015-04-15,white,Age 70 to 74,Other
South West,male,2015-04-11,white,Age 55 to 59,Grn
South West,male,2015-03-31,white,Age 60 to 64,Lab
South West,male,2015-04-28,white,Age 30 to 34,Don't vote
South West,female,2015-04-13,white,Age 70 to 74,Con
South West,male,2015-04-16,white,Age 40 to 44,Con
South West,female,2015-04-27,white,Age 60 to 64,LD
South West,male,2015-04-23,white,Age 50 to 54,Con
South West,female,2015-05-04,white,Age 75 to 79,Con
South West,male,2015-04-15,white,Age 65 to 69,LD
South West,female,2015-04-04,white,Age 65 to 69,Con
South West,male,2015-04-07,white,Age 75 to 79,Lab
South West,male,2015-04-15,white,Age 60 to 64,LD
South West,male,2015-04-12,white,Age 65 to 69,LD
East of England,female,2015-05-01,white,Age 60 to 64,UKIP
East of England,male,2015-04-12,white,Age 60 to 64,Con
East of England,male,2015-04-06,white,Age 18 to 19,UKIP
East of England,male,2015-04-14,white,Age 70 to 74,UKIP
East of England,female,2015-04-16,asian,Age 60 to 64,Don't know
East of England,female,2015-04-10,black,Age 45 to 49,Lab
East of England,female,2015-04-13,white,Age 70 to 74,Con
East of England,male,2015-04-08,white,Age 50 to 54,Lab
East of England,male,2015-03-30,white,Age 35 to 39,UKIP
East of England,female,2015-03-30,white,Age 35 to 39,Lab
East of England,male,2015-04-05,white,Age 65 to 69,Lab
East of England,female,2015-04-04,white,Age 35 to 39,Lab
East of England,male,2015-04-01,white,Age 40 to 44,Lab
East of England,male,2015-04-02,white,Age 60 to 64,Con
East of England,female,2015-05-05,white,Age 20 to 24,Grn
East of England,female,2015-04-15,white,Age 35 to 39,UKIP
East of England,male,2015-04-30,white,Age 30 to 34,UKIP
East of England,male,2015-05-06,white,Age 55 to 59,UKIP
East of England,female,2015-04-14,white,Age 55 to 59,Lab
East of England,male,2015-05-06,black,Age 45 to 49,Lab
East of England,female,2015-04-03,white,Age 50 to 54,Lab
East of England,male,2015-05-03,white,Age 55 to 59,Lab
East of England,male,2015-04-03,white,Age 30 to 34,Grn
East of England,female,2015-05-02,white,Age 30 to 34,LD
East of England,male,2015-05-02,white,Age 35 to 39,Con
East of England,female,2015-03-31,white,Age 50 to 54,UKIP
East of England,female,2015-04-13,white,Age 50 to 54,UKIP
East of England,female,2015-04-01,white,Age 60 to 64,Con
East of England,female,2015-05-05,white,Age 35 to 39,Con
East of England,male,2015-04-14,white,Age 20 to 24,Don't know
East of England,female,2015-03-30,other,Age 20 to 24,Lab
East of England,female,2015-04-25,white,Age 60 to 64,Con
East of England,male,2015-04-11,white,Age 30 to 34,Con
East of England,female,2015-04-14,white,Age 50 to 54,Con
East of England,male,2015-04-12,white,Age 65 to 69,Other
East of England,male,2015-04-15,white,Age 55 to 59,UKIP
East of England,male,2015-04-07,white,Age 35 to 39,Lab
South West,female,2015-04-06,white,Age 60 to 64,Con
South West,male,2015-04-06,white,Age 60 to 64,UKIP
South West,female,2015-04-27,white,Age 55 to 59,Con
South West,male,2015-04-14,white,Age 60 to 64,UKIP
South West,female,2015-04-22,white,Age 70 to 74,UKIP
South West,female,2015-05-02,white,Age 65 to 69,Lab
South West,female,2015-03-31,white,Age 70 to 74,UKIP
South West,male,2015-04-28,white,Age 70 to 74,Lab
South West,female,2015-04-08,white,Age 60 to 64,LD
South West,female,2015-04-04,white,Age 80 to 84,Con
South West,female,2015-04-29,white,Age 20 to 24,Grn
South West,female,2015-03-31,white,Age 55 to 59,Don't know
South West,male,2015-04-08,white,Age 70 to 74,UKIP
South West,male,2015-04-12,white,Age 60 to 64,UKIP
South West,male,2015-03-30,white,Age 70 to 74,Con
South West,male,2015-04-18,white,Age 70 to 74,UKIP
South West,female,2015-05-06,white,Age 65 to 69,LD
South West,male,2015-05-03,white,Age 65 to 69,Con
South West,male,2015-04-26,white,Age 35 to 39,Other
South West,male,2015-04-12,white,Age 55 to 59,Lab
South West,female,2015-04-03,white,Age 20 to 24,Lab
South West,male,2015-04-12,white,Age 50 to 54,Lab
South West,male,2015-04-09,white,Age 60 to 64,UKIP
South West,female,2015-04-13,white,Age 55 to 59,Lab
South West,female,2015-04-15,white,Age 40 to 44,UKIP
South West,female,2015-04-16,white,Age 65 to 69,LD
South West,female,2015-05-06,white,Age 65 to 69,Con
South West,male,2015-04-04,white,Age 18 to 19,Don't know
South West,female,2015-03-31,white,Age 20 to 24,Lab
South West,female,2015-03-31,white,Age 20 to 24,Con
South West,female,2015-04-01,white,Age 25 to 29,Lab
South West,male,2015-04-08,white,Age 25 to 29,Con
South West,female,2015-04-21,white,Age 75 to 79,Lab
South West,male,2015-04-23,white,Age 70 to 74,LD
South West,female,2015-04-27,white,Age 60 to 64,Con
South West,female,2015-04-09,white,Age 65 to 69,Grn
South West,male,2015-04-03,white,Age 20 to 24,LD
